"Year","Date","Primary.Type","Location.Description","DISTRICT","Latitude","Longitude","Location","near_bar","near_bar_name","bar_lat","bar_lng","DISTRICT.NAME","distance_range","time","time_cate"
2023,"08/26/2023 02:15:00 PM","ASSAULT","STREET","3",41.773120341,-87.566637641,"(41.773120341, -87.566637641)",928.284076099202,"EXCHANGE TAP",41.76484807,-87.565045139,"Grand Crossing","500~1000",2024-04-22 14:15:00,"daytime"
2023,"06/16/2023 02:38:00 PM","ASSAULT","STREET","4",41.725503799,-87.58030386,"(41.725503799, -87.58030386)",853.981604441738,"FAMILY DEN",41.732049135,-87.585689499,"South Chicago","500~1000",2024-04-22 14:38:00,"daytime"
2023,"06/30/2023 10:00:00 PM","CRIMINAL DAMAGE","STREET","2",41.810754012,-87.629442101,"(41.810754012, -87.629442101)",626.173489424863,"NEW 113 CLUB",41.809186854,-87.622203627,"Wentworth","500~1000",2024-04-22 22:00:00,"nighttime"
2023,"05/10/2023 08:55:00 PM","ASSAULT","SIDEWALK","2",41.80113088,-87.619384581,"(41.80113088, -87.619384581)",50.0601399569019,"TAC'S COCKTAIL LOUNGE",41.801566341,-87.61953994,"Wentworth","40~60",2024-04-22 20:55:00,"nighttime"
2023,"06/23/2023 10:00:00 AM","CRIMINAL DAMAGE","STREET","3",41.766019151,-87.561872648,"(41.766019151, -87.561872648)",293.077762638727,"TROPICAL DEN",41.764325373,-87.564575194,"Grand Crossing","200~300",2024-04-22 10:00:00,"daytime"
2023,"07/01/2023 12:20:00 AM","ROBBERY","STREET","1",41.880541124,-87.64310445,"(41.880541124, -87.64310445)",170.991418762054,"MY THAI - TAKUMI RESTAURANT",41.881737516,-87.641808025,"Central","100~200",2024-04-22 00:20:00,"nighttime"
2023,"06/07/2023 10:55:00 AM","BATTERY","STREET","5",41.69257544,-87.623984081,"(41.69257544, -87.623984081)",195.40160347265,"DORIS ONE ELEVEN CLUB",41.692436269,-87.626323936,"Calumet","100~200",2024-04-22 10:55:00,"daytime"
2023,"08/26/2023 11:45:00 AM","CRIMINAL DAMAGE","STREET","2",41.800967051,-87.59264253,"(41.800967051, -87.59264253)",303.500216100227,"CHECKER BOARD LOUNGE",41.801062202,-87.588992884,"Wentworth","300~400",2024-04-22 11:45:00,"daytime"
2023,"05/24/2023 04:30:00 PM","ASSAULT","STREET","5",41.654366255,-87.60385688,"(41.654366255, -87.60385688)",645.638907005936,"PAUL STROMBECK",41.651314225,-87.610453477,"Calumet","500~1000",2024-04-22 16:30:00,"daytime"
2023,"06/08/2023 04:39:00 AM","CRIMINAL DAMAGE","STREET","4",41.742647842,-87.582873744,"(41.742647842, -87.582873744)",692.243783180646,"NEW CELEBRITY LOUNGE INC",41.744456862,-87.574910022,"South Chicago","500~1000",2024-04-22 04:39:00,"nighttime"
2023,"08/10/2023 10:15:00 PM","BATTERY","STREET","2",41.82584526,-87.600559684,"(41.82584526, -87.600559684)",1614.66647221742,"HOME OF THE BLUES",41.816546114,-87.615498032,"Wentworth","1500~2000",2024-04-22 22:15:00,"nighttime"
2023,"08/29/2023 06:00:00 PM","CRIMINAL DAMAGE","STREET","4",41.741747478,-87.578230709,"(41.741747478, -87.578230709)",408.481639446974,"NEW CELEBRITY LOUNGE INC",41.744456862,-87.574910022,"South Chicago","400~500",2024-04-22 18:00:00,"daytime"
2023,"08/18/2023 08:00:00 AM","ROBBERY","STREET","5",41.655332085,-87.605126732,"(41.655332085, -87.605126732)",629.300762776673,"PAUL STROMBECK",41.651314225,-87.610453477,"Calumet","500~1000",2024-04-22 08:00:00,"daytime"
2023,"07/29/2023 11:40:00 PM","BATTERY","STREET","2",41.80171934,-87.630703621,"(41.80171934, -87.630703621)",927.941964465088,"TAC'S COCKTAIL LOUNGE",41.801566341,-87.61953994,"Wentworth","500~1000",2024-04-22 23:40:00,"nighttime"
2023,"07/18/2023 03:42:00 PM","BATTERY","SIDEWALK","3",41.771565984,-87.581840245,"(41.771565984, -87.581840245)",480.714795322204,"RED'S NEW GENERATION",41.768967019,-87.586463266,"Grand Crossing","400~500",2024-04-22 15:42:00,"daytime"
2023,"08/04/2023 06:34:00 PM","ASSAULT","STREET","2",41.824497868,-87.61009219,"(41.824497868, -87.61009219)",990.83980808597,"HOME OF THE BLUES",41.816546114,-87.615498032,"Wentworth","500~1000",2024-04-22 18:34:00,"nighttime"
2023,"04/11/2023 05:30:00 PM","CRIMINAL DAMAGE","STREET","3",41.763100461,-87.612779752,"(41.763100461, -87.612779752)",282.447317271549,"PAT'S GOAL POST",41.765643457,-87.612781348,"Grand Crossing","200~300",2024-04-22 17:30:00,"daytime"
2023,"07/17/2023 07:40:00 AM","CRIMINAL DAMAGE","STREET","1",41.857327016,-87.62945654,"(41.857327016, -87.62945654)",417.526053958792,"REGGIE'S BAR & GRILL",41.854063769,-87.626960536,"Central","400~500",2024-04-22 07:40:00,"daytime"
2023,"07/24/2023 01:10:00 AM","ROBBERY","STREET","2",41.797102802,-87.592595344,"(41.797102802, -87.592595344)",413.570612024922,"THE WOODLAWN TAP",41.795173028,-87.59685084,"Wentworth","400~500",2024-04-22 01:10:00,"nighttime"
2023,"08/21/2023 12:47:00 AM","CRIMINAL DAMAGE","STREET","5",41.682400865,-87.637230876,"(41.682400865, -87.637230876)",557.849473037785,"BIG CHIEF LOUNGE",41.677940978,-87.640312258,"Calumet","500~1000",2024-04-22 00:47:00,"nighttime"
2023,"05/02/2023 10:52:00 PM","BATTERY","SIDEWALK","4",41.74356338,-87.567326489,"(41.74356338, -87.567326489)",507.649591233563,"CHARLES DAVID GORDON",41.744256653,-87.573358745,"South Chicago","500~1000",2024-04-22 22:52:00,"nighttime"
2023,"08/16/2023 01:58:00 PM","ASSAULT","ALLEY","2",41.809914472,-87.616605693,"(41.809914472, -87.616605693)",18.5654317128327,"RENAISSANCE BRONZEVILLE",41.810041912,-87.616461123,"Wentworth","0~20",2024-04-22 13:58:00,"daytime"
2023,"06/14/2023 10:10:00 AM","CRIMINAL DAMAGE","STREET","3",41.767168314,-87.595183165,"(41.767168314, -87.595183165)",139.545334401496,"LEO'S DEN",41.766012452,-87.595840918,"Grand Crossing","100~200",2024-04-22 10:10:00,"daytime"
2023,"09/02/2023 04:00:00 AM","BATTERY","ALLEY","3",41.777910175,-87.609527011,"(41.777910175, -87.609527011)",309.459395582934,"INFLATION LOUNGE",41.780201228,-87.611645259,"Grand Crossing","300~400",2024-04-22 04:00:00,"nighttime"
2023,"05/24/2023 10:00:00 AM","CRIMINAL DAMAGE","STREET","2",41.814396386,-87.604475917,"(41.814396386, -87.604475917)",603.738619986994,"LEON'S 722 LOUNGE",41.809622828,-87.607951193,"Wentworth","500~1000",2024-04-22 10:00:00,"daytime"
2023,"06/26/2023 05:20:00 PM","ASSAULT","SIDEWALK","5",41.694341136,-87.628622109,"(41.694341136, -87.628622109)",285.242534964579,"DORIS ONE ELEVEN CLUB",41.692436269,-87.626323936,"Calumet","200~300",2024-04-22 17:20:00,"daytime"
2023,"07/20/2023 05:00:00 PM","BATTERY","STREET","3",41.772405719,-87.607011746,"(41.772405719, -87.607011746)",162.378623685546,"FLAMINGO COCKTAIL LOUNGE",41.773623639,-87.605931432,"Grand Crossing","100~200",2024-04-22 17:00:00,"daytime"
2023,"07/23/2023 01:41:00 PM","ROBBERY","ALLEY","4",41.740610146,-87.581816554,"(41.740610146, -87.581816554)",715.964605490831,"NEW CELEBRITY LOUNGE INC",41.744456862,-87.574910022,"South Chicago","500~1000",2024-04-22 13:41:00,"daytime"
2023,"08/14/2023 07:15:00 AM","CRIMINAL DAMAGE","STREET","2",41.823193009,-87.619972365,"(41.823193009, -87.619972365)",365.904519547247,"TRUTH",41.8238513,-87.62428782,"Wentworth","300~400",2024-04-22 07:15:00,"daytime"
2023,"08/23/2023 03:59:00 AM","ROBBERY","STREET","3",41.760241889,-87.571251558,"(41.760241889, -87.571251558)",716.901210640017,"TROPICAL DEN",41.764325373,-87.564575194,"Grand Crossing","500~1000",2024-04-22 03:59:00,"nighttime"
2023,"07/07/2023 11:00:00 PM","CRIMINAL DAMAGE","STREET","2",41.822199022,-87.60979154,"(41.822199022, -87.60979154)",786.771149574894,"HOME OF THE BLUES",41.816546114,-87.615498032,"Wentworth","500~1000",2024-04-22 23:00:00,"nighttime"
2023,"07/30/2023 04:05:00 PM","BATTERY","STREET","1",41.888394876,-87.615751137,"(41.888394876, -87.615751137)",592.431997704208,"COLUMBIA YACHT CLUB",41.883065623,-87.615456134,"Central","500~1000",2024-04-22 16:05:00,"daytime"
2023,"05/25/2023 12:12:00 AM","CRIMINAL DAMAGE","STREET","4",41.712572713,-87.56457408,"(41.712572713, -87.56457408)",421.444549435068,"THE ODYSSEY LOUNGE EAST",41.714038302,-87.559902945,"South Chicago","400~500",2024-04-22 00:12:00,"nighttime"
2023,"05/13/2023 12:00:00 AM","CRIMINAL DAMAGE","STREET","4",41.754965806,-87.553436407,"(41.754965806, -87.553436407)",328.033251647572,"BERNICE'S TWILIGHT ZONE",41.752012386,-87.553447616,"South Chicago","300~400",2024-04-22,"nighttime"
2023,"08/09/2023 12:24:00 AM","CRIMINAL DAMAGE","STREET","4",41.704585156,-87.562288888,"(41.704585156, -87.562288888)",248.415188159736,"JUAN & TINA'S",41.702669123,-87.560749255,"South Chicago","200~300",2024-04-22 00:24:00,"nighttime"
2023,"05/14/2023 12:00:00 AM","CRIMINAL DAMAGE","STREET","3",41.767409178,-87.62116987,"(41.767409178, -87.62116987)",194.415563348887,"RODNEY'S COCKTAIL LOUNGE",41.765690875,-87.621615609,"Grand Crossing","100~200",2024-04-22,"nighttime"
2023,"06/30/2023 12:00:00 AM","CRIMINAL DAMAGE","STREET","5",41.698001766,-87.627230976,"(41.698001766, -87.627230976)",544.599191940344,"MY FRIEND'S PLACE",41.697597206,-87.620710891,"Calumet","500~1000",2024-04-22,"nighttime"
2023,"04/27/2023 07:30:00 PM","CRIMINAL DAMAGE","STREET","5",41.682261016,-87.616709852,"(41.682261016, -87.616709852)",902.828860944085,"Doris 115 Club",41.68516465,-87.626837965,"Calumet","500~1000",2024-04-22 19:30:00,"nighttime"
2023,"08/19/2023 04:30:00 PM","CRIMINAL DAMAGE","STREET","4",41.719872475,-87.57529643,"(41.719872475, -87.57529643)",1408.79229280374,"ROYAL LOUNGE",41.714581314,-87.559910506,"South Chicago","1000~1500",2024-04-22 16:30:00,"daytime"
2023,"05/06/2023 10:05:00 PM","BATTERY","STREET","4",41.745756881,-87.549139578,"(41.745756881, -87.549139578)",212.320348129394,"MARIA D MEDRANO CALDERON",41.744706691,-87.551272414,"South Chicago","200~300",2024-04-22 22:05:00,"nighttime"
2023,"07/20/2023 03:27:00 AM","CRIMINAL DAMAGE","STREET","4",41.751609871,-87.575634096,"(41.751609871, -87.575634096)",796.752711554461,"NEW CELEBRITY LOUNGE INC",41.744456862,-87.574910022,"South Chicago","500~1000",2024-04-22 03:27:00,"nighttime"
2023,"05/14/2023 07:37:00 PM","BATTERY","SIDEWALK","5",41.660514397,-87.638081446,"(41.660514397, -87.638081446)",357.20391570988,"JACK'S LOUNGE",41.662677267,-87.641255514,"Calumet","300~400",2024-04-22 19:37:00,"nighttime"
2023,"07/28/2023 06:00:00 PM","CRIMINAL DAMAGE","STREET","4",41.758338093,-87.562723332,"(41.758338093, -87.562723332)",682.59788513618,"TROPICAL DEN",41.764325373,-87.564575194,"South Chicago","500~1000",2024-04-22 18:00:00,"daytime"
2023,"05/14/2023 02:19:00 AM","BATTERY","STREET","1",41.852034102,-87.623781281,"(41.852034102, -87.623781281)",34.3275475168403,"BASSLINE",41.851747146,-87.623627758,"Central","20~40",2024-04-22 02:19:00,"nighttime"
2023,"05/02/2023 07:29:00 PM","CRIMINAL DAMAGE","STREET","4",41.738047631,-87.589086452,"(41.738047631, -87.589086452)",359.735279652043,"ARTIS KING LUDD",41.736705257,-87.5930218,"South Chicago","300~400",2024-04-22 19:29:00,"nighttime"
2023,"08/11/2023 03:30:00 PM","ROBBERY","STREET","2",41.790894592,-87.604940233,"(41.790894592, -87.604940233)",823.35421407956,"THE WOODLAWN TAP",41.795173028,-87.59685084,"Wentworth","500~1000",2024-04-22 15:30:00,"daytime"
2023,"04/16/2023 11:28:00 PM","CRIMINAL DAMAGE","ALLEY","3",41.771226087,-87.611431428,"(41.771226087, -87.611431428)",389.966070736672,"LEATHER LOUNGE",41.769231013,-87.615290699,"Grand Crossing","300~400",2024-04-22 23:28:00,"nighttime"
2023,"07/06/2023 07:45:00 PM","CRIMINAL DAMAGE","STREET","5",41.676043402,-87.617759833,"(41.676043402, -87.617759833)",1263.98797688904,"Doris 115 Club",41.68516465,-87.626837965,"Calumet","1000~1500",2024-04-22 19:45:00,"nighttime"
2023,"05/19/2023 04:00:00 PM","BATTERY","STREET","3",41.773394376,-87.581107701,"(41.773394376, -87.581107701)",663.400753033339,"RED'S NEW GENERATION",41.768967019,-87.586463266,"Grand Crossing","500~1000",2024-04-22 16:00:00,"daytime"
2023,"08/19/2023 07:41:00 PM","BATTERY","STREET","5",41.690194669,-87.608361993,"(41.690194669, -87.608361993)",133.231207616124,"PULLMAN'S PUB",41.689064775,-87.607824578,"Calumet","100~200",2024-04-22 19:41:00,"nighttime"
2023,"07/09/2023 08:30:00 AM","ASSAULT","STREET","5",41.653794526,-87.5976866,"(41.653794526, -87.5976866)",1098.57992660667,"PAUL STROMBECK",41.651314225,-87.610453477,"Calumet","1000~1500",2024-04-22 08:30:00,"daytime"
2023,"08/25/2023 05:30:00 AM","CRIMINAL DAMAGE","ALLEY","5",41.713554994,-87.622519163,"(41.713554994, -87.622519163)",922.655306316933,"MIKE'S LOUNGE",41.70755755,-87.614848221,"Calumet","500~1000",2024-04-22 05:30:00,"nighttime"
2023,"06/01/2023 04:08:00 PM","BATTERY","SIDEWALK","3",41.758977596,-87.567249493,"(41.758977596, -87.567249493)",634.239171480452,"TROPICAL DEN",41.764325373,-87.564575194,"Grand Crossing","500~1000",2024-04-22 16:08:00,"daytime"
2023,"08/07/2023 09:51:00 AM","CRIMINAL DAMAGE","STREET","4",41.727583162,-87.549807568,"(41.727583162, -87.549807568)",120.61314992165,"CENTRAL  LIQUORS",41.728365695,-87.550812664,"South Chicago","100~200",2024-04-22 09:51:00,"daytime"
2023,"07/30/2023 11:00:00 PM","ROBBERY","STREET","3",41.758716938,-87.591512245,"(41.758716938, -87.591512245)",357.393267400991,"CLUB ESCAPE",41.758864314,-87.587219247,"Grand Crossing","300~400",2024-04-22 23:00:00,"nighttime"
2023,"04/29/2023 04:27:00 PM","BATTERY","STREET","4",41.7335097,-87.560576484,"(41.7335097, -87.560576484)",543.066034628726,"NEW PHILLIP LOUNGE",41.737321988,-87.564663946,"South Chicago","500~1000",2024-04-22 16:27:00,"daytime"
2023,"08/05/2023 08:54:00 AM","CRIMINAL DAMAGE","STREET","3",41.780062192,-87.586452338,"(41.780062192, -87.586452338)",1169.03860436352,"UNIVERSITY OF CHICAGO CLOISTERS CLUB",41.787921484,-87.595806262,"Grand Crossing","1000~1500",2024-04-22 08:54:00,"daytime"
2023,"04/12/2023 05:30:00 AM","CRIMINAL DAMAGE","STREET","3",41.761423445,-87.612739869,"(41.761423445, -87.612739869)",317.9304849118,"NEW APARTMENT LOUNGE, INC",41.758565117,-87.612534306,"Grand Crossing","300~400",2024-04-22 05:30:00,"nighttime"
2023,"06/07/2023 07:44:00 PM","ASSAULT","STREET","1",41.858594819,-87.627214427,"(41.858594819, -87.627214427)",258.995792180711,"THE COTTON CLUB",41.858717031,-87.624099555,"Central","200~300",2024-04-22 19:44:00,"nighttime"
2023,"05/22/2023 06:06:00 PM","ROBBERY","ALLEY","3",41.771918844,-87.6186455,"(41.771918844, -87.6186455)",408.573663597365,"LEATHER LOUNGE",41.769231013,-87.615290699,"Grand Crossing","400~500",2024-04-22 18:06:00,"nighttime"
2023,"06/23/2023 07:30:00 AM","CRIMINAL DAMAGE","STREET","3",41.781349419,-87.614438036,"(41.781349419, -87.614438036)",163.325290461871,"KOZY KORNER",41.780171051,-87.613262818,"Grand Crossing","100~200",2024-04-22 07:30:00,"daytime"
2023,"06/01/2023 04:30:00 PM","CRIMINAL DAMAGE","STREET","5",41.688936715,-87.624470722,"(41.688936715, -87.624470722)",418.186023405996,"DORIS ONE ELEVEN CLUB",41.692436269,-87.626323936,"Calumet","400~500",2024-04-22 16:30:00,"daytime"
2023,"05/23/2023 04:52:00 AM","CRIMINAL DAMAGE","STREET","2",41.818532255,-87.611032438,"(41.818532255, -87.611032438)",431.659417204291,"HOME OF THE BLUES",41.816546114,-87.615498032,"Wentworth","400~500",2024-04-22 04:52:00,"nighttime"
2023,"05/20/2023 06:00:00 PM","BATTERY","STREET","5",41.664462399,-87.621313657,"(41.664462399, -87.621313657)",1672.66458032494,"JACK'S LOUNGE",41.662677267,-87.641255514,"Calumet","1500~2000",2024-04-22 18:00:00,"daytime"
2023,"08/02/2023 06:00:00 PM","CRIMINAL DAMAGE","STREET","2",41.799078867,-87.591773082,"(41.799078867, -87.591773082)",319.24282025468,"CHECKER BOARD LOUNGE",41.801062202,-87.588992884,"Wentworth","300~400",2024-04-22 18:00:00,"daytime"
2023,"04/12/2023 12:00:00 AM","CRIMINAL DAMAGE","STREET","3",41.75973738,-87.609078857,"(41.75973738, -87.609078857)",145.668721387271,"LARISTOS",41.758600061,-87.609951165,"Grand Crossing","100~200",2024-04-22,"nighttime"
2023,"05/23/2023 09:00:00 AM","BATTERY","STREET","3",41.77335153,-87.584631215,"(41.77335153, -87.584631215)",510.25118446731,"RED'S NEW GENERATION",41.768967019,-87.586463266,"Grand Crossing","500~1000",2024-04-22 09:00:00,"daytime"
2023,"07/01/2023 06:05:00 AM","BATTERY","SIDEWALK","1",41.883161729,-87.644908705,"(41.883161729, -87.644908705)",21.9066246379337,"The Hidden Lounge",41.883052887,-87.644688604,"Central","20~40",2024-04-22 06:05:00,"daytime"
2023,"04/12/2023 07:00:00 AM","ASSAULT","STREET","1",41.869491081,-87.643733672,"(41.869491081, -87.643733672)",205.492395827259,"BINNY'S",41.867951229,-87.642361632,"Central","200~300",2024-04-22 07:00:00,"daytime"
2023,"07/20/2023 10:50:00 AM","ROBBERY","SIDEWALK","3",41.768003124,-87.574209555,"(41.768003124, -87.574209555)",209.572699379688,"JEFFERY PUB",41.766818068,-87.576170828,"Grand Crossing","200~300",2024-04-22 10:50:00,"daytime"
2023,"06/04/2023 12:30:00 AM","ROBBERY","STREET","2",41.830727374,-87.607919583,"(41.830727374, -87.607919583)",1125.30159674465,"NEW GRAND TERRACE",41.831172304,-87.621452991,"Wentworth","1000~1500",2024-04-22 00:30:00,"nighttime"
2023,"06/06/2023 09:15:00 PM","CRIMINAL DAMAGE","STREET","2",41.787452177,-87.62007539,"(41.787452177, -87.62007539)",428.526759188014,"CLUB JAMICA",41.783720321,-87.618766985,"Wentworth","400~500",2024-04-22 21:15:00,"nighttime"
2023,"09/04/2023 12:00:00 AM","ROBBERY","STREET","3",41.772099723,-87.623475173,"(41.772099723, -87.623475173)",728.423066097197,"RODNEY'S COCKTAIL LOUNGE",41.765690875,-87.621615609,"Grand Crossing","500~1000",2024-04-22,"nighttime"
2023,"08/25/2023 07:30:00 PM","BATTERY","SIDEWALK","4",41.758287604,-87.588354182,"(41.758287604, -87.588354182)",114.067768332361,"CLUB ESCAPE",41.758864314,-87.587219247,"South Chicago","100~200",2024-04-22 19:30:00,"nighttime"
2023,"08/26/2023 01:00:00 AM","ROBBERY","STREET","4",41.751732067,-87.565928387,"(41.751732067, -87.565928387)",116.209304986117,"LEISURE LIFE LOUNGE",41.751863534,-87.564542243,"South Chicago","100~200",2024-04-22 01:00:00,"nighttime"
2023,"09/04/2023 03:10:00 AM","CRIMINAL DAMAGE","STREET","1",41.871435546,-87.633553477,"(41.871435546, -87.633553477)",275.058310595514,"ALL STAR SEAFOOD & SPORTS",41.872780614,-87.630771512,"Central","200~300",2024-04-22 03:10:00,"nighttime"
2023,"04/29/2023 10:42:00 AM","CRIMINAL DAMAGE","STREET","4",41.754904299,-87.565080649,"(41.754904299, -87.565080649)",340.688842754556,"LEISURE LIFE LOUNGE",41.751863534,-87.564542243,"South Chicago","300~400",2024-04-22 10:42:00,"daytime"
2023,"05/22/2023 08:00:00 AM","CRIMINAL DAMAGE","STREET","4",41.756931961,-87.556454594,"(41.756931961, -87.556454594)",600.921541637534,"BERNICE'S TWILIGHT ZONE",41.752012386,-87.553447616,"South Chicago","500~1000",2024-04-22 08:00:00,"daytime"
2023,"07/27/2023 05:30:00 PM","CRIMINAL DAMAGE","STREET","2",41.799204348,-87.584044296,"(41.799204348, -87.584044296)",192.319207536332,"THE FALCON",41.799469658,-87.586330988,"Wentworth","100~200",2024-04-22 17:30:00,"daytime"
2023,"08/10/2023 04:30:00 AM","CRIMINAL DAMAGE","STREET","1",41.863501348,-87.624065674,"(41.863501348, -87.624065674)",57.1243011513607,"SQUARE ONE LOUNGE",41.864001544,-87.624225729,"Central","40~60",2024-04-22 04:30:00,"nighttime"
2023,"05/24/2023 08:00:00 AM","CRIMINAL DAMAGE","STREET","3",41.77825534,-87.604654325,"(41.77825534, -87.604654325)",525.28151931865,"FLAMINGO COCKTAIL LOUNGE",41.773623639,-87.605931432,"Grand Crossing","500~1000",2024-04-22 08:00:00,"daytime"
2023,"08/14/2023 01:15:00 AM","ROBBERY","STREET","2",41.821347845,-87.618484999,"(41.821347845, -87.618484999)",515.624313883162,"EDWARDS PARTY LOUNGE",41.816850613,-87.616945459,"Wentworth","500~1000",2024-04-22 01:15:00,"nighttime"
2023,"08/13/2023 11:00:00 AM","CRIMINAL DAMAGE","STREET","3",41.764858571,-87.588527426,"(41.764858571, -87.588527426)",487.532978812418,"RED'S NEW GENERATION",41.768967019,-87.586463266,"Grand Crossing","400~500",2024-04-22 11:00:00,"daytime"
2023,"08/27/2023 03:20:00 PM","ASSAULT","ALLEY","2",41.797413962,-87.596600185,"(41.797413962, -87.596600185)",249.769387710201,"THE WOODLAWN TAP",41.795173028,-87.59685084,"Wentworth","200~300",2024-04-22 15:20:00,"daytime"
2023,"07/08/2023 09:00:00 AM","CRIMINAL DAMAGE","STREET","2",41.814345775,-87.621347126,"(41.814345775, -87.621347126)",459.523584894583,"EDWARDS PARTY LOUNGE",41.816850613,-87.616945459,"Wentworth","400~500",2024-04-22 09:00:00,"daytime"
2023,"06/25/2023 03:50:00 AM","ROBBERY","STREET","3",41.7657124,-87.568943504,"(41.7657124, -87.568943504)",338.082936522795,"EXCHANGE TAP",41.76484807,-87.565045139,"Grand Crossing","300~400",2024-04-22 03:50:00,"nighttime"
2023,"06/28/2023 05:30:00 PM","BATTERY","SIDEWALK","1",41.877266674,-87.627658848,"(41.877266674, -87.627658848)",107.543469073199,"THE STANDARD CLUB",41.87758853,-87.62888073,"Central","100~200",2024-04-22 17:30:00,"daytime"
2023,"06/01/2023 03:00:00 AM","BATTERY","SIDEWALK","3",41.774330555,-87.615480591,"(41.774330555, -87.615480591)",566.620304917695,"LEATHER LOUNGE",41.769231013,-87.615290699,"Grand Crossing","500~1000",2024-04-22 03:00:00,"nighttime"
2023,"04/12/2023 07:45:00 AM","ASSAULT","SIDEWALK","3",41.759081459,-87.560222122,"(41.759081459, -87.560222122)",685.764048098971,"TROPICAL DEN",41.764325373,-87.564575194,"Grand Crossing","500~1000",2024-04-22 07:45:00,"daytime"
2023,"04/20/2023 08:00:00 PM","CRIMINAL DAMAGE","STREET","2",41.803181616,-87.585432024,"(41.803181616, -87.585432024)",378.14022727606,"CHECKER BOARD LOUNGE",41.801062202,-87.588992884,"Wentworth","300~400",2024-04-22 20:00:00,"nighttime"
2023,"05/05/2023 08:30:00 AM","CRIMINAL DAMAGE","STREET","3",41.778057719,-87.60464923,"(41.778057719, -87.60464923)",503.894081925456,"FLAMINGO COCKTAIL LOUNGE",41.773623639,-87.605931432,"Grand Crossing","500~1000",2024-04-22 08:30:00,"daytime"
2023,"06/17/2023 02:00:00 AM","CRIMINAL DAMAGE","STREET","5",41.710843655,-87.621197595,"(41.710843655, -87.621197595)",642.228815955855,"MIKE'S LOUNGE",41.70755755,-87.614848221,"Calumet","500~1000",2024-04-22 02:00:00,"nighttime"
2023,"06/25/2023 05:30:00 AM","CRIMINAL DAMAGE","STREET","4",41.734606002,-87.583978571,"(41.734606002, -87.583978571)",148.597000754374,"THE NEW RAVENS PLACE",41.734381091,-87.585739296,"South Chicago","100~200",2024-04-22 05:30:00,"nighttime"
2023,"06/13/2023 11:30:00 AM","ASSAULT","SIDEWALK","1",41.872840816,-87.624193744,"(41.872840816, -87.624193744)",161.054633001544,"BUDDY GUY'S LEGENDS",41.873059617,-87.626111588,"Central","100~200",2024-04-22 11:30:00,"daytime"
2023,"04/25/2023 02:30:00 PM","BATTERY","SIDEWALK","1",41.872196885,-87.631948011,"(41.872196885, -87.631948011)",117.22920211166,"ALL STAR SEAFOOD & SPORTS",41.872780614,-87.630771512,"Central","100~200",2024-04-22 14:30:00,"daytime"
2023,"09/05/2023 03:10:00 PM","BATTERY","SIDEWALK","3",41.780243493,-87.615319321,"(41.780243493, -87.615319321)",71.5505414366041,"MICHELE'S LOUNGE",41.779608393,-87.615463462,"Grand Crossing","60~80",2024-04-22 15:10:00,"daytime"
2023,"05/08/2023 03:00:00 PM","BATTERY","SIDEWALK","1",41.839816207,-87.617516172,"(41.839816207, -87.617516172)",1014.2413676218,"NEW GRAND TERRACE",41.831172304,-87.621452991,"Central","1000~1500",2024-04-22 15:00:00,"daytime"
2023,"08/21/2023 10:00:00 AM","BATTERY","STREET","3",41.782951712,-87.604362828,"(41.782951712, -87.604362828)",678.124134729353,"INFLATION LOUNGE",41.780201228,-87.611645259,"Grand Crossing","500~1000",2024-04-22 10:00:00,"daytime"
2023,"08/12/2023 12:07:00 AM","BATTERY","STREET","1",41.876541001,-87.629253085,"(41.876541001, -87.629253085)",12.4642559118882,"MANHATTAN'S ON DEARBORN",41.876516248,-87.629106631,"Central","0~20",2024-04-22 00:07:00,"nighttime"
2023,"07/29/2023 10:00:00 AM","CRIMINAL DAMAGE","STREET","2",41.793981982,-87.591655814,"(41.793981982, -87.591655814)",451.603602711765,"THE WOODLAWN TAP",41.795173028,-87.59685084,"Wentworth","400~500",2024-04-22 10:00:00,"daytime"
2023,"07/13/2023 08:05:00 PM","BATTERY","STREET","3",41.771223763,-87.571546824,"(41.771223763, -87.571546824)",622.316137296311,"JEFFERY PUB",41.766818068,-87.576170828,"Grand Crossing","500~1000",2024-04-22 20:05:00,"nighttime"
2023,"08/28/2023 08:00:00 AM","CRIMINAL DAMAGE","STREET","2",41.800610439,-87.591814105,"(41.800610439, -87.591814105)",239.776692056682,"CHECKER BOARD LOUNGE",41.801062202,-87.588992884,"Wentworth","200~300",2024-04-22 08:00:00,"daytime"
2023,"07/07/2023 09:05:00 PM","BATTERY","SIDEWALK","3",41.758493431,-87.609825873,"(41.758493431, -87.609825873)",15.7744198298057,"LARISTOS",41.758600061,-87.609951165,"Grand Crossing","0~20",2024-04-22 21:05:00,"nighttime"
2023,"08/08/2023 09:18:00 PM","ASSAULT","ALLEY","4",41.719982263,-87.575298803,"(41.719982263, -87.575298803)",1414.10025155294,"ROYAL LOUNGE",41.714581314,-87.559910506,"South Chicago","1000~1500",2024-04-22 21:18:00,"nighttime"
2023,"04/19/2023 12:00:00 AM","ASSAULT","STREET","3",41.770543213,-87.589561418,"(41.770543213, -87.589561418)",311.463833989683,"RED'S NEW GENERATION",41.768967019,-87.586463266,"Grand Crossing","300~400",2024-04-22,"nighttime"
